id,num01,num02,cat01,cat02,cat03,cat04,cat05,cat06,cat07,cat08,target
SID122654,0,70.0,0,72,28,747,,1,270336,,21
SID122686,0,70.0,2,12,20,299,,1,262144,,15
SID122706,0,80.0,0,75,26,622,,1,262144,,29
SID122745,0,,9,13,23,1208,,1,262144,,19
SID122811,0,80.0,7,68,6,105,21.0,1,2281963520,,35
SID122972,125,80.0,2,55,34,1503,,0,2164523008,4.0,37
SID123057,0,70.0,2,7,10,2013,0.0,0,262144,,17
SID1231,25,60.0,2,14,6,1235,10.0,1,2148270080,,17
SID123211,0,70.0,8,57,18,966,0.0,0,2147745792,,19
SID12325,46,60.0,0,72,2,1318,,0,2147745792,4.0,27
SID123347,0,,0,74,24,303,,1,2148270080,,23
SID123358,0,70.0,2,48,4,1190,,1,262144,,21
SID12337,0,70.0,7,68,21,188,21.0,0,2281963520,,21
SID123377,0,70.0,2,9,31,1379,10.0,1,262144,,27
SID123389,0,70.0,2,49,21,138,,1,262144,,19
SID1234,0,60.0,7,106,31,1969,21.0,1,2148270080,,19
SID123408,0,80.0,0,75,18,536,,1,2147745792,,27
SID123458,0,60.0,9,28,4,38,,0,262146,,17
SID123505,59,70.0,7,106,28,826,21.0,0,270338,,29
SID123510,55,60.0,5,15,31,1041,,1,134479872,,31
SID123536,0,60.0,7,68,15,660,,1,262144,,21
SID123565,0,70.0,2,7,14,2013,,1,16777312,,29
SID123618,0,80.0,2,9,19,553,,1,262144,,25
SID123703,0,60.0,7,69,7,628,10.0,0,524288,,15
SID123709,0,70.0,2,7,15,364,,0,2147745792,,17
SID12373,0,70.0,2,34,0,1495,,1,262144,,39
SID123731,0,80.0,2,12,18,1185,,1,262144,,17
SID123812,0,60.0,2,7,18,2013,,1,2147753984,,31
SID123864,0,70.0,2,83,21,187,,1,2147745792,,27
SID124000,0,60.0,3,24,34,1440,,0,2164260928,,21
SID124049,0,90.0,2,49,14,105,,1,262144,,13
SID12405,63,100.0,2,49,18,20,21.0,1,2281963520,5.0,23
SID124073,0,70.0,2,83,0,711,,1,262144,,33
SID124089,0,80.0,0,56,20,1504,,0,2684616704,,17
SID124097,0,80.0,0,75,0,1202,21.0,1,262144,,23
SID124172,0,80.0,1,86,3,1629,21.0,0,2164260928,5.0,39
SID124196,0,70.0,0,75,23,1650,,1,2147745792,,17
SID124200,0,70.0,0,79,20,1779,,1,262144,,23
SID124268,0,80.0,7,103,29,735,,1,512,,11
SID124269,0,60.0,2,49,0,187,,1,262208,,19
SID12427,120,70.0,8,108,23,1963,0.0,0,6442713088,,23
SID124315,36,80.0,1,86,34,1503,,0,17039424,4.0,23
SID124320,0,70.0,2,12,35,350,,1,134479872,,17
SID12436,0,90.0,9,13,31,1243,,1,2147745792,,23
SID124360,0,70.0,0,77,31,352,,0,2147745792,,21
SID124370,0,50.0,0,72,35,1590,,1,2147745792,,15
SID124371,106,70.0,2,34,0,1935,9.0,1,262144,4.0,37
SID124403,0,,0,77,5,1770,,0,786432,,23
SID12446,0,70.0,8,108,34,1969,,0,2048,,21
SID124482,0,80.0,2,9,18,188,,1,2147745792,,45
SID124546,0,60.0,2,7,8,624,,0,2147745792,,37
SID124648,0,60.0,2,9,31,1571,,1,270336,,17
SID124705,0,70.0,2,55,31,427,,0,2281963520,,27
SID124722,0,70.0,5,15,3,848,,1,2147745792,,25
SID124748,0,60.0,1,0,34,1503,,1,2147745792,,39
SID124751,0,70.0,2,23,18,138,21.0,1,2147753984,,25
SID124806,35,60.0,2,7,10,145,,0,2147745792,,17
SID124868,0,80.0,0,79,20,1585,,1,604241920,,25
SID124869,0,80.0,2,40,33,1428,21.0,1,2147745792,,21
SID125042,35,70.0,2,48,24,1364,9.0,1,1074331648,68.0,19
SID125055,48,60.0,2,9,18,76,0.0,0,2147745792,4.0,52
SID125061,0,70.0,2,49,39,1595,,1,268435456,,13
SID125067,0,80.0,9,71,31,774,21.0,1,262144,,21
SID125080,120,70.0,2,9,21,1956,21.0,1,2147745792,4.0,57
SID125082,0,70.0,0,76,6,1015,,1,524288,,21
SID125142,0,70.0,8,108,31,1963,,1,262144,,27
SID125163,72,70.0,8,57,6,1311,,0,786560,4.0,33
SID125205,0,60.0,9,28,25,246,21.0,1,262144,,29
SID125250,0,70.0,2,34,27,1080,21.0,0,17039362,,25
SID125307,60,70.0,2,83,18,802,,0,134479872,,52
SID125316,0,80.0,0,56,8,1770,,0,2147745808,,29
SID125420,0,80.0,0,79,16,1774,,1,2147745792,,21
SID125422,0,80.0,2,40,17,1256,,0,270336,,17
SID125478,0,80.0,2,40,6,515,,1,1074270208,,17
SID125620,35,80.0,1,86,3,1440,21.0,0,2432696320,,25
SID125621,204,70.0,8,57,14,1685,7.0,1,262144,4.0,85
SID125684,56,80.0,5,80,14,831,,0,2164523008,6.0,29
SID125706,0,60.0,2,7,0,145,,0,268698624,,23
SID125725,66,80.0,2,7,13,138,,1,2147745792,,21
SID125756,0,60.0,0,56,32,1770,,0,2147747840,,21
SID125895,0,70.0,9,107,0,105,,0,264704,,13
SID125924,0,70.0,7,103,14,30,,1,262144,,21
SID125988,0,70.0,0,79,36,1758,,1,2147745792,,25
SID126145,0,80.0,10,30,5,1595,,1,1074528256,,29
SID126155,0,60.0,0,56,23,212,,0,2147745792,,27
SID12624,121,,0,79,23,1499,0.0,0,2147745792,4.0,52
SID126276,0,80.0,2,14,6,404,,1,2147745792,,35
SID126278,0,70.0,5,15,24,292,9.0,0,262144,,27
SID12628,94,70.0,0,77,35,1555,,1,262144,4.0,35
SID126291,50,60.0,2,83,33,1112,,0,2147745792,68.0,27
SID126307,0,80.0,6,67,23,659,,1,262144,,17
SID126314,0,70.0,8,57,31,138,,0,262144,,33
SID126410,0,70.0,10,30,32,1770,,0,4429447168,,29
SID126411,0,50.0,2,14,21,138,,1,262144,,23
SID126432,0,60.0,0,77,4,1500,,0,262144,,23
SID126436,0,80.0,7,106,13,536,0.0,0,262144,,21
SID126439,35,70.0,2,49,28,187,21.0,1,2147753984,,19
SID126477,0,70.0,7,68,39,1363,,1,268435456,,25
SID126495,0,,2,83,25,317,,1,2147753984,,39
SID126504,0,80.0,2,40,35,627,,0,262144,,17
SID126521,0,,9,10,28,831,,1,2164523008,,45
SID12658,181,70.0,2,7,14,2015,21.0,0,2147745792,4.0,62
SID126615,0,50.0,2,34,20,1474,,1,2147745792,,25
SID126671,88,60.0,2,34,31,539,,1,2147745792,4.0,45
SID126677,0,70.0,0,77,31,1729,21.0,0,134479872,,21
SID126682,0,60.0,2,49,35,627,,1,262144,,17
SID12674,0,80.0,2,7,18,145,,1,264194,,75
SID12684,0,70.0,2,48,13,1125,21.0,1,262144,,17
SID126868,0,80.0,7,69,26,796,,1,2147745792,,27
SID126913,0,80.0,2,7,19,1379,9.0,0,2147745792,,19
SID126970,0,80.0,9,71,18,826,,0,262144,,17
SID127054,0,60.0,2,9,25,933,21.0,0,262146,,29
SID127083,0,70.0,0,74,31,1729,21.0,0,134479872,,21
SID127123,0,,7,69,31,925,,1,270336,4.0,27
SID127139,0,80.0,5,15,19,554,,1,262144,,15
SID127225,0,60.0,9,13,35,1576,,0,2147745792,,19
SID12723,0,70.0,5,80,5,1041,,0,262144,,11
SID127248,0,70.0,2,9,0,98,,0,285474816,,45
SID127285,0,70.0,7,19,0,1832,,1,2147745792,,43
SID127303,68,80.0,0,79,29,909,,1,270336,4.0,31
SID127358,0,70.0,2,7,31,187,,1,2147753984,,35
SID127389,36,70.0,2,49,19,530,21.0,0,262144,4.0,21
SID127432,0,,0,76,23,352,,0,262144,,25
SID12745,0,70.0,7,103,39,1596,,1,268435456,,13
SID127480,0,60.0,0,74,19,239,,1,262144,,31
SID12752,0,70.0,2,7,0,2013,9.0,0,266240,,23
SID127571,0,60.0,0,56,21,1693,,1,2147745792,,23
SID12758,0,80.0,2,7,0,2015,,1,2147749888,,35
SID127630,0,70.0,10,30,0,1500,,0,2147753984,,17
SID127642,0,70.0,2,34,27,802,21.0,0,2147745792,,27
SID127656,0,,0,79,16,1484,,1,2281963520,,19
SID127666,0,80.0,2,49,24,1973,,0,524288,,11
SID127732,0,70.0,5,15,36,1041,,0,262144,,13
SID127748,0,60.0,2,14,18,1967,21.0,1,134479936,,49
SID127759,0,80.0,7,106,15,1362,,1,266304,,25
SID127763,0,80.0,5,15,25,1132,0.0,0,2147745792,,25
SID12783,0,70.0,0,74,18,866,21.0,0,2147745792,,33
SID127872,0,80.0,0,75,21,831,,1,262144,,29
SID127897,122,70.0,2,55,34,818,21.0,0,2147745792,4.0,67
SID127937,0,80.0,7,103,21,1937,,1,262144,,11
SID128022,0,80.0,8,57,13,963,21.0,0,262144,,21
SID128166,0,70.0,0,74,27,312,,0,393218,,23
SID12817,0,70.0,2,9,31,138,,1,262144,,19
SID128183,0,80.0,2,34,25,345,21.0,1,262146,,35
SID12821,0,70.0,2,9,31,138,,1,262144,,19
SID128246,0,70.0,0,100,39,1770,,1,2147811328,,21
SID128255,37,,0,56,7,825,21.0,0,786434,,21
SID128329,77,70.0,0,79,10,826,,1,2147745792,4.0,41
SID128335,0,70.0,0,74,19,1963,,1,134479872,,31
SID128336,0,,2,7,14,145,,1,262144,,31
SID128340,25,60.0,2,83,21,1955,21.0,1,262656,,23
SID128395,0,70.0,9,17,31,1121,,0,2147745792,,35
SID128410,0,70.0,7,106,23,627,21.0,0,2147753984,,27
SID128440,0,,9,13,18,145,,0,6442713088,4.0,23
SID128511,0,60.0,9,28,33,1077,,1,4295229440,,21
SID128529,0,,7,106,31,1774,,0,134479874,,25
SID128551,0,70.0,7,103,39,1018,,0,268435456,,13
SID128560,0,60.0,2,7,31,2013,,1,262144,,37
SID128607,108,,7,19,21,1770,,0,262144,4.0,62
SID128637,0,80.0,2,40,28,188,,1,2147753984,,13
SID128656,0,90.0,2,48,20,1202,,1,262144,,19
SID128716,144,70.0,0,79,35,1590,21.0,0,2147745792,,35
SID128724,0,70.0,2,49,6,1202,,1,786434,,17
SID128820,0,,2,41,23,711,,0,2147753984,,17
SID128831,0,70.0,8,61,35,863,,1,2147745792,,21
SID12888,204,50.0,7,106,25,659,17.0,1,2148270080,4.0,57
SID128920,0,70.0,0,77,25,1729,,1,262144,,21
SID128964,0,,9,17,29,826,,0,2147746304,,17
SID129014,0,60.0,10,29,4,1500,,0,2147745792,,25
SID129183,0,80.0,2,23,29,147,,1,16777728,,11
SID129190,51,60.0,1,86,23,1594,,0,2147753984,4.0,23
SID129208,0,,2,9,36,303,,1,262144,,17
SID129236,0,70.0,2,9,3,119,,0,2164523008,,19
SID129244,0,60.0,0,74,31,138,,1,270336,,23
SID129279,0,70.0,2,49,23,188,,0,2147745856,,15
SID129327,0,70.0,8,57,14,1302,,1,262144,,21
SID129501,0,70.0,2,9,6,138,,0,262144,,19
SID129552,0,70.0,0,79,14,1616,,1,2147753984,,19
SID129554,0,70.0,0,56,23,825,,0,2147745792,,27
SID129557,120,60.0,2,41,28,711,,0,2147753984,4.0,31
SID129612,0,60.0,2,14,10,1745,,1,268697600,,17
SID129751,0,70.0,2,12,13,952,0.0,1,262144,,19
SID129792,0,,0,77,18,1685,,1,262144,,29
SID129829,0,80.0,2,7,4,145,,0,262144,4.0,25
SID129830,0,90.0,9,13,31,502,,1,2214854656,,27
SID129832,0,80.0,2,40,15,1384,9.0,0,2147745792,,19
SID129873,0,80.0,2,40,15,1384,9.0,0,2147745792,,17
SID129888,0,80.0,2,9,18,659,,1,2148270080,,49
SID130003,0,70.0,5,15,35,831,,0,262144,,17
SID130024,0,60.0,2,12,27,1082,,1,262144,,17
SID130128,0,70.0,2,48,17,1210,21.0,1,262146,,17
SID130152,0,70.0,7,104,39,138,,0,268697600,,19
SID130212,0,70.0,0,79,35,825,,1,262144,,25
SID130245,0,70.0,0,56,31,1729,21.0,0,134479872,,21
SID130246,0,80.0,2,49,0,1708,,1,2147745792,,17
SID130251,0,60.0,2,7,33,1973,,1,262144,,19
SID130266,0,70.0,0,77,23,1501,,1,2147745792,,21
SID130290,0,60.0,2,23,33,138,,0,262144,,13
SID130302,238,80.0,2,34,5,1770,,0,270336,68.0,67
SID130346,0,80.0,0,56,29,825,,1,262656,,23
SID130467,0,70.0,7,106,18,138,0.0,0,270338,,23
SID130470,0,70.0,5,15,4,946,,1,2147745792,,19
SID130506,0,70.0,2,49,19,49,21.0,0,2147745792,,17
SID130532,0,70.0,6,62,18,1033,,0,2147745792,,21
SID130537,0,70.0,2,49,34,1362,,0,16779328,,11
SID13055,0,60.0,2,7,25,317,21.0,1,262144,,21
SID130683,0,70.0,8,108,18,1967,,0,2147747840,,27
SID130712,0,70.0,2,9,2,295,,1,262144,,27
SID130714,0,,0,79,20,1778,,0,262146,,17
SID130751,35,70.0,2,34,23,575,,1,2147745792,,21
SID130813,0,70.0,2,55,34,825,,0,2147745792,,41
SID130851,60,70.0,2,14,6,796,9.0,0,790528,4.0,19
SID130870,0,60.0,1,2,6,77,,1,262144,,33
SID130900,0,80.0,7,69,6,802,0.0,0,524546,71.0,62
SID131082,0,80.0,0,74,2,296,,0,2147745792,,21
SID131107,0,,7,103,14,1618,0.0,0,2147753984,,13
SID131126,0,70.0,2,23,39,1831,,0,402654208,,19
SID131183,0,80.0,10,29,6,1774,,1,786944,,23
SID131190,0,80.0,10,29,6,1770,21.0,0,786944,,23
SID131205,0,80.0,2,55,34,1969,,1,17039362,,25
SID131238,0,,0,89,7,1484,,0,786432,,13
SID131242,0,80.0,2,40,35,624,,1,262144,,15
SID131250,0,,4,93,10,655,,1,2147753984,,13
SID131324,78,70.0,2,40,21,181,0.0,0,2359296,4.0,37
SID131373,0,90.0,1,86,39,1543,,1,2164523008,,31
SID131380,0,80.0,2,49,23,1973,,1,2147745792,,21
SID131393,0,70.0,2,9,1,277,,1,790528,,13
SID131448,0,60.0,4,8,33,1745,,1,268713984,,13
SID131481,0,80.0,0,59,31,1963,21.0,0,2147753984,,21
SID131532,0,70.0,7,103,6,1015,,1,524288,,15
SID131543,0,80.0,5,99,24,824,,1,262144,,27
SID131553,0,70.0,2,48,4,138,,0,2147745792,,25
SID131571,156,70.0,2,9,4,138,0.0,0,2147753984,4.0,75
SID131576,0,50.0,2,49,29,1845,,1,2147778560,,17
SID131607,0,80.0,2,48,10,41,,1,262144,,19
SID131613,0,80.0,2,34,25,345,21.0,1,262146,,35
SID131725,0,70.0,7,106,6,263,9.0,0,790528,,21
SID131781,29,90.0,2,49,14,1205,21.0,1,2147745824,,17
SID131826,0,70.0,7,68,31,1202,,1,2147745792,,17
SID131832,0,60.0,0,76,10,542,,1,4295229440,,29
SID131882,0,90.0,0,87,35,1770,,0,2147745792,,15
SID131883,37,80.0,2,23,19,311,21.0,0,262144,,19
SID131884,0,70.0,2,53,25,138,,1,262144,,23
SID131953,84,80.0,2,7,34,187,0.0,0,2147745792,4.0,41
SID131980,0,80.0,0,79,4,1495,21.0,0,2147745792,,23
SID132011,0,70.0,7,106,33,1675,7.0,0,2147745794,,25
SID132024,0,,2,34,19,1489,,1,262144,,35
SID132026,0,,2,34,19,1489,,1,262144,,35
SID132100,0,80.0,2,49,17,1080,,1,262144,,17
SID132134,0,50.0,2,48,5,1860,,1,786432,,19
SID132215,0,70.0,0,79,4,1770,21.0,0,2147745792,,21
SID132309,0,70.0,9,71,27,755,,1,2147745792,,15
SID132321,0,80.0,7,106,18,1202,,1,2147745792,,29
SID132344,0,60.0,0,56,15,1503,21.0,0,2147876864,,31
SID132357,0,50.0,7,68,10,1981,,0,6442713088,,19
SID132387,65,70.0,7,106,0,188,7.0,1,266368,4.0,41
SID132398,0,110.0,6,67,19,350,,1,262144,,25
SID132442,68,90.0,2,9,14,1617,,1,2147745792,,19
SID132447,68,90.0,9,13,14,1617,,1,2147745792,,23
SID132452,68,90.0,8,57,14,1617,7.0,1,2147745920,,23
SID132453,0,50.0,7,19,31,427,,0,2147753984,,27
SID132577,0,80.0,0,75,26,105,,0,262144,,13
SID132635,0,80.0,2,9,25,1616,,1,2147745792,,43
SID132658,0,80.0,0,79,39,1770,,0,262144,,21
SID132679,0,80.0,2,49,23,711,,1,262144,,37
SID132680,0,80.0,2,49,23,711,,1,262144,,37
SID132700,0,70.0,0,87,40,430,,1,2147753984,,19
SID132766,82,60.0,0,79,16,1770,0.0,0,136577024,5.0,35
SID132799,0,,0,74,23,825,,1,2147745792,,19
SID132872,0,60.0,2,55,33,1018,,0,2147753984,,31
SID132878,0,60.0,1,86,23,1440,,1,2147745792,,17
SID132879,0,70.0,2,49,17,1255,,1,270336,,11
SID132906,132,70.0,0,60,23,1516,21.0,0,2147753984,4.0,45
SID132989,0,80.0,8,16,25,1225,21.0,0,2147745824,,33
SID132994,0,,9,13,25,1125,,1,2147753984,,25
SID133040,84,70.0,2,9,8,1746,0.0,0,2147746816,4.0,21
SID133057,95,70.0,2,34,27,105,21.0,0,262144,4.0,57
SID133103,37,,7,106,27,1080,21.0,1,264194,4.0,29
SID133111,162,,2,83,4,750,21.0,0,2147745792,4.0,57
SID133169,0,80.0,1,86,23,1503,,0,2147753984,,17
SID13319,120,80.0,2,49,14,540,,1,16777312,4.0,35
SID133199,77,70.0,2,34,25,170,21.0,0,262144,,47
SID133220,0,80.0,0,76,4,720,,0,262144,,19
SID133225,0,80.0,0,76,4,720,,0,262144,,23
SID133355,0,70.0,2,49,31,187,0.0,0,2147745792,,25
SID133358,0,70.0,0,87,6,1770,,0,851968,,19
SID13336,280,,1,18,18,441,0.0,0,2147745856,4.0,67
SID133361,0,70.0,0,76,35,1774,21.0,0,3221487616,,25
SID133371,44,80.0,2,7,16,1935,,0,262144,,19
SID133378,0,70.0,2,9,35,1555,,0,2147745792,,19
SID133379,0,70.0,0,75,31,831,,1,262144,,25
SID133453,0,60.0,0,56,28,1774,21.0,0,2147753984,,21
SID133500,0,90.0,10,29,32,1503,,0,262144,,33
SID133505,0,,2,83,28,747,21.0,1,262144,,21
SID133515,0,70.0,2,49,12,1097,,1,262144,,13
SID133563,0,60.0,8,57,23,1306,,1,274432,,25
SID133578,0,50.0,2,7,25,711,,0,2147745792,,25
SID133593,0,70.0,0,77,31,1729,21.0,0,134479872,,21
SID133594,0,60.0,8,92,31,1969,,1,2147745792,,37
SID133697,0,70.0,0,32,18,1841,,0,2147745794,,29
SID133712,68,,2,40,4,1295,,0,134479872,4.0,33
SID133728,0,80.0,2,49,0,826,,1,2147753984,,17
SID133742,0,80.0,2,55,34,403,,0,2144,,17
SID133816,0,70.0,2,34,31,1967,,1,2147745792,,21
SID134017,0,70.0,5,80,31,802,,1,262144,,37
SID134028,0,80.0,9,28,29,1202,,1,2147753984,,19
SID134077,0,70.0,7,103,4,352,,1,262144,,21
SID13412,0,80.0,7,106,31,1380,10.0,1,2147745792,,23
SID134138,35,60.0,1,86,33,1597,,0,2147753984,4.0,15
SID134182,0,70.0,0,77,6,403,,1,2147745792,,27
SID134183,0,60.0,1,0,7,430,,1,1074528256,,25
SID134190,58,80.0,2,49,24,263,9.0,0,537657344,,13
SID134229,0,60.0,6,62,31,1082,,1,262144,,29
SID134239,0,70.0,5,15,21,1063,,1,2147745792,,27
SID134276,0,70.0,1,86,20,1440,,0,2147745792,,19
SID134399,128,80.0,0,77,1,1931,,1,2147745792,5.0,52
SID134432,0,70.0,1,2,31,76,,1,2361344,,62
SID134435,0,70.0,2,34,0,345,,0,537133056,,17
SID134452,0,70.0,0,56,6,350,,0,134217728,,29
SID134508,36,70.0,5,80,21,1325,,0,2147745792,,27
SID134572,0,80.0,7,106,4,1377,,1,262144,,23
SID134617,0,60.0,0,77,28,1973,,1,2147753984,,25
SID134646,75,70.0,7,68,31,145,,0,2147745792,,31
SID134678,0,70.0,2,49,31,774,,0,262144,,13
SID134713,0,60.0,1,86,8,1503,,0,2147484704,,15
SID134721,83,70.0,10,37,23,214,,1,262144,4.0,39
SID134751,0,80.0,2,34,8,1689,,1,2416181248,,25
SID134754,0,80.0,2,40,29,1935,21.0,0,262144,,23
SID13478,0,,0,75,1,1770,,1,262144,,23
SID134784,0,70.0,2,49,10,1973,0.0,0,2147745792,,15
SID134947,0,,0,79,31,659,,1,2147745792,,43
SID134975,24,60.0,9,13,30,1782,,1,262144,4.0,19
SID134996,0,80.0,5,25,19,952,,1,270336,,15
SID135011,0,60.0,2,7,31,138,,1,2147745792,,45
SID135082,180,80.0,1,86,40,1504,,0,2147492352,4.0,49
SID135125,0,70.0,8,16,6,404,,1,1074528256,,23
SID135129,0,,2,83,25,1080,,1,2147745792,,35
SID135141,0,90.0,9,13,19,317,,1,262144,,19
SID135149,0,60.0,8,108,33,1963,21.0,0,2164523008,,35
SID135185,0,70.0,7,69,6,1292,,1,1074331648,,21
SID135223,0,60.0,7,19,0,135,,1,2147753984,,23
SID13528,0,60.0,7,68,23,211,,1,2281963520,,25
SID135295,0,80.0,10,29,24,1596,,1,2147753984,,17
SID135333,0,70.0,0,79,15,621,,1,2147745792,,19
SID135353,0,70.0,2,9,35,643,,0,262144,,19
SID135370,0,70.0,0,75,35,1704,,0,262144,,23
SID135414,0,60.0,0,56,6,2013,0.0,0,851968,,15
SID135418,0,60.0,0,74,25,1503,,1,270352,,41
SID135424,80,80.0,2,34,29,627,21.0,0,2147745792,4.0,33
SID135435,0,,1,2,23,74,,1,2147745792,,15
SID135495,0,80.0,2,55,23,1963,,1,2147745792,,19
SID135536,0,80.0,2,7,16,145,,0,262144,,17
SID135567,123,80.0,2,41,21,1205,21.0,0,2147745792,4.0,41
SID135574,0,80.0,7,103,15,826,,1,2147745792,,17
SID135604,0,,5,80,19,1312,,1,1310720,,19
SID135625,0,70.0,3,65,15,1969,21.0,0,2147483648,,17
SID135628,0,40.0,0,72,21,181,,0,2147753984,,21
SID135641,63,60.0,0,56,35,1555,,0,4294967296,4.0,27
SID135711,144,70.0,2,41,23,105,,1,2147753984,4.0,35
SID135723,67,60.0,7,68,27,1303,21.0,0,327682,,33
SID135746,0,60.0,10,30,18,1594,,1,262144,,25
SID135781,119,70.0,2,7,7,2015,,0,2147811328,,29
SID135828,0,80.0,5,98,30,1015,,1,262162,,15
SID135888,0,70.0,2,14,35,187,,1,2147745794,,19
SID135905,0,70.0,0,79,2,1504,,1,269221888,,21
SID135926,0,80.0,2,7,35,105,,0,2147745792,,17
SID135937,94,60.0,0,79,34,1503,,0,17039362,,35
SID136017,0,70.0,8,64,18,1969,21.0,0,2147746304,,29
SID136115,109,80.0,2,41,26,145,0.0,0,2147745792,4.0,35
SID136127,88,60.0,2,41,6,772,,0,272384,68.0,19
SID136136,0,60.0,2,41,18,317,,0,2147746304,68.0,35
SID136163,0,80.0,0,87,4,206,,1,262144,,35
SID136182,224,70.0,7,68,31,105,21.0,1,2147745920,4.0,85
SID136208,0,60.0,2,49,38,388,,0,2147745792,,17
SID136248,108,70.0,2,49,10,1205,21.0,1,2147745792,,23
SID13625,48,60.0,7,19,3,1440,0.0,0,2147753984,,17
SID136250,0,80.0,7,68,7,1685,7.0,0,1074266112,,15
SID13628,0,80.0,7,68,23,1963,,1,2147747840,,23
SID136287,0,70.0,9,107,21,105,,1,262144,,27
SID136291,0,,2,48,0,329,,1,262144,,17
SID136347,0,80.0,2,55,40,430,,0,2147491904,,23
SID136364,0,,2,9,23,213,,1,262144,,19
SID136385,0,70.0,2,41,3,1012,,1,786496,,33
SID136393,0,90.0,2,41,2,1337,,1,2214854656,,17
SID136403,35,80.0,10,30,5,1596,,0,788480,,19
SID136422,62,60.0,0,32,18,965,,1,2147749888,4.0,35
SID136439,0,,4,73,2,1210,,1,2147747840,,31
SID136458,0,,0,79,34,1503,,0,2164523008,,19
SID136470,0,70.0,0,79,29,924,,0,2147745792,,31
SID136479,0,70.0,9,43,33,714,,0,2147745792,,31
SID136486,0,80.0,2,40,3,1690,7.0,1,262144,,15
SID136528,0,80.0,2,49,19,707,,1,2147745792,,25
SID136562,0,,8,108,18,1967,21.0,1,2147745792,,41
SID136604,0,70.0,2,12,4,345,,1,2147745792,,17
SID136635,0,70.0,9,43,2,707,,1,2147753984,,27
SID136643,0,70.0,10,29,25,1290,,0,262144,,23
SID136716,0,60.0,0,79,6,1290,,1,1610612800,,29
SID136726,74,70.0,1,0,3,446,,0,2147491904,4.0,37
SID136796,0,80.0,0,75,29,2013,,0,2147745792,,19
SID136837,0,70.0,2,49,0,187,,1,262144,,27
SID136838,125,70.0,2,49,0,187,,1,262144,4.0,49
SID136852,0,80.0,1,86,34,821,,0,134217728,,29
SID136867,0,60.0,9,17,21,2015,21.0,0,2147745792,,19
SID136868,0,80.0,2,12,21,1945,,1,262144,,29
SID136903,0,70.0,0,75,5,844,,1,262144,,17
SID136939,0,60.0,7,106,15,1664,0.0,0,2147745920,,21
SID136942,0,80.0,1,18,28,430,21.0,0,2147753984,,19
SID136962,0,70.0,2,83,27,145,,1,2147745792,,29
SID136968,0,80.0,2,7,35,624,21.0,1,2147745792,,31
SID137006,0,70.0,0,77,6,1615,,1,262144,,23
SID137011,58,80.0,2,7,10,138,,1,2147483648,4.0,23
SID137044,0,70.0,7,69,23,1439,,1,2147753984,,23
SID137060,65,80.0,1,86,23,1596,0.0,0,1074003970,4.0,49
SID137094,36,60.0,2,14,15,436,21.0,0,2147745792,,25
SID137198,60,,0,56,17,1480,,0,2147745792,4.0,27
SID137240,0,70.0,2,23,4,352,,1,2147745792,,17
SID13726,0,70.0,2,7,18,3,21.0,1,2147745792,,31
SID137277,0,60.0,7,19,33,924,0.0,0,6442713088,,23
SID137285,0,80.0,9,43,2,1937,,1,270592,,31
SID137300,0,70.0,0,75,35,1577,,0,262144,,19
SID137308,0,,9,17,8,410,,1,268698624,,23
SID137372,0,80.0,2,55,34,427,,0,2164260928,,19
SID137456,0,70.0,2,23,5,1689,21.0,1,1074528256,,13
SID137526,0,70.0,0,77,31,1729,,0,2281963520,,21
SID137532,0,80.0,2,9,35,145,,1,262144,,27
SID137596,0,70.0,0,79,25,1778,,1,2147745792,,27
SID137644,0,,2,12,33,347,,0,262144,,17
SID137655,0,50.0,0,77,25,659,,1,262144,,31
SID137675,0,60.0,0,77,5,1770,,0,2148270080,,19
SID137725,108,60.0,8,16,6,1503,0.0,0,67635200,4.0,31
SID137763,0,80.0,2,83,28,628,,1,262144,,33
SID137858,36,70.0,2,12,0,687,,0,2147745792,4.0,21
SID137886,101,60.0,2,49,39,1083,,0,262144,4.0,29
SID138040,72,60.0,2,40,19,1380,9.0,0,2147749888,4.0,17
SID138046,0,70.0,9,47,6,404,21.0,0,2147745792,,25
SID138139,0,50.0,2,7,25,711,0.0,0,2147745792,,25
SID138176,0,70.0,2,41,18,1638,,1,2147753984,,15
SID138205,0,,0,56,18,449,,0,2147745792,,15
SID138302,54,80.0,8,57,7,1337,,0,262144,,19
SID1384,119,60.0,0,74,7,1770,,1,262144,,37
SID138449,0,70.0,0,77,35,1774,,1,262144,,23
SID138548,0,,2,7,6,825,,1,2147745792,,67
SID138569,0,60.0,9,107,21,1187,21.0,0,2147745792,,17
SID138600,62,70.0,1,2,7,76,21.0,0,786434,68.0,23
SID138649,0,70.0,2,49,21,265,,1,2147745792,,31
SID138678,0,60.0,2,34,4,721,,0,2147745792,,27
SID138691,0,,2,49,10,2015,,0,2147745792,,17
SID138694,0,70.0,0,77,6,1698,,0,788480,,17
SID138714,0,60.0,2,40,6,533,,1,262274,,19
SID138734,94,60.0,8,92,27,1622,0.0,0,262144,,43
SID138760,0,70.0,7,106,23,352,,1,262144,,15
SID138789,60,70.0,9,43,31,714,21.0,0,6442713088,4.0,37
SID138825,0,80.0,7,106,18,1685,,1,262658,,41
SID138885,0,80.0,2,49,33,574,,1,262144,,15
SID138934,0,50.0,0,77,21,1151,,0,262144,,25
SID138936,74,70.0,1,18,23,418,,0,2147483648,4.0,35
